"amount_deviation","bank_name","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","last_domain_zone","phone_2","status"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","2","1","com","24","false"
"-3","BANCA NAZIONALE DEL LAVORO S.P.A.","522701","standard","MasterCard","mixed","18","0","1","com","39","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","mixed","18","0","1","com","61","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","18","0","1","it","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","lowercase","18","4","1","com","38","false"
"-3","undefined","516499","standard","MasterCard","mixed","19","0","1","it","39","false"
"-3","CREDIT LYONNAIS","497291","classic","VISA card","mixed","19","2","1","com","68","false"
"-3","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","19","3","1","com","29","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","19","0","1","com","76","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","19","2","1","com","27","false"
"-3","CARTASI S.P.A.","453997","classic","VISA card","mixed","19","0","1","com","48","false"
"-3","EUROPAY BELGIUM S.C.R.L.","544036","standard","MasterCard","mixed","19","0","1","com","46","true"
"-3","EUROPAY BELGIUM S.C.R.L.","544036","standard","MasterCard","mixed","19","0","1","com","46","true"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","20","2","1","it","31","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","20","0","1","com","45","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","20","0","1","it","89","false"
"-3","CARTASI S.P.A.","529204","standard","MasterCard","mixed","21","0","1","it","33","false"
"-3","undefined","534413","standard","MasterCard","mixed","21","0","1","it","28","false"
"-3","undefined","554505","standard","MasterCard","mixed","21","0","1","com","49","false"
"-3","UNICREDIT S.P.A.","525610","standard","MasterCard","mixed","21","0","1","it","89","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","uppercase","21","1","1","com","39","false"
"-3","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","22","2","1","com","40","false"
"-3","CREDIT LYONNAIS","497203","classic","VISA card","mixed","23","0","2","com","76","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","23","2","2","com","92","false"
"-3","INTESA SANPAOLO S.P.A.","530514","standard","MasterCard","mixed","00","0","2","it","27","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497804","classic","VISA card","lowercase","04","2","2","com","98","false"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","04","2","2","fr","65","false"
"-3","BANCA CARIGE S.P.A.","489452","classic","VISA card","mixed","05","2","2","com","47","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","06","2","2","it","49","false"
"-3","SOCIETE GENERALE","497355","classic","VISA card","lowercase","07","0","2","comm","63","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","07","0","2","com","42","false"
"-3","BANCA NAZIONALE DEL LAVORO S.P.A.","522701","standard","MasterCard","mixed","07","0","2","com","20","false"
"-3","undefined","559809","standard","MasterCard","mixed","07","0","2","fr","66","false"
"-3","LA POSTE","497049","classic","VISA card","mixed","07","0","2","fr","67","false"
"-3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","08","0","2","fr","78","true"
"2","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","5","2","con","33","false"
"2","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","it","28","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","4","2","com","27","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","0","2","it","04","false"
"0","UNIONE DI BANCHE ITALIANE S.C.P.A","531170","standard","MasterCard","mixed","08","2","2","it","47","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","08","1","2","dk","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","2","2","com","71","false"
"3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","08","0","2","com","undefined","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","4","2","com","24","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","it","29","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","08","0","2","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457120","classic","VISA card","mixed","08","1","2","com","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","lowercase","08","3","2","com","undefined","false"
"3","NORDEA BANK DANMARK A/S","557892","standard","MasterCard","mixed","08","0","2","dk","undefined","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","08","0","2","dk","undefined","false"
"3","DANSKE BANK A/S","547132","standard","MasterCard","mixed","08","0","2","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457123","classic","VISA card","mixed","08","0","2","dk","undefined","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","08","2","2","com","undefined","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","com","66","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","com","89","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","08","6","2","com","undefined","false"
"3","undefined","535476","mastercard-debit","MasterCard","mixed","08","4","2","com","24","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","08","0","2","com","undefined","false"
"0","KEY CLIENT CARDS AND SOLUTIONS S.P.A.","531171","standard","MasterCard","mixed","08","0","2","com","49","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","4","2","com","51","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","0","2","com","47","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","2","2","com","33","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","4","2","com","40","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","2","2","com","28","false"
"3","PBS INTERNATIONAL A/S","457190","classic","VISA card","mixed","08","0","2","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","08","0","2","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","08","0","2","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","1","2","com","50","false"
"3","BANCA SELLA S.P.A.","533875","standard","MasterCard","mixed","08","0","2","it","33","false"
"3","PBS INTERNATIONAL A/S","457190","classic","VISA card","mixed","08","2","2","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457121","classic","VISA card","mixed","08","0","2","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457135","classic","VISA card","mixed","08","0","2","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","uppercase","08","4","2","com","27","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","com","20","false"
"3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","4","2","com","45","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","08","0","2","dk","undefined","false"
"3","ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERAT","456542","classic","VISA card","mixed","08","4","2","com","29","false"
"3","BANCA DI SASSARI S.P.A.","411786","classic","VISA card","mixed","08","2","2","com","35","false"
"3","undefined","516499","standard","MasterCard","mixed","08","2","2","com","38","false"
"3","INTESA SANPAOLO S.P.A.","553389","standard","MasterCard","mixed","08","4","2","com","48","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","08","0","2","com","undefined","false"
"3","BANCA CARIGE S.P.A.","489452","classic","VISA card","mixed","08","2","2","com","38","false"
"3","PBS INTERNATIONAL A/S","457150","classic","VISA card","lowercase","08","0","2","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","com","80","false"
"3","ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERAT","456542","classic","VISA card","mixed","08","0","2","it","38","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","2","2","com","35","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","com","80","false"
"3","B@NCA 24-7 S.P.A.","520915","standard","MasterCard","mixed","08","0","2","de","49","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","08","0","2","com","undefined","false"
"3","DEUTSCHE BANK S.P.A.","493511","classic","VISA card","mixed","08","0","2","it","31","false"
"3","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","08","0","2","com","39","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","it","87","false"
"3","BANCA SELLA HOLDING S.P.A.","477571","classic","VISA card","lowercase","08","4","2","com","28","false"
"3","UNICREDIT S.P.A.","525610","standard","MasterCard","mixed","08","0","2","it","28","false"
"3","CASSA DI RISPARMIO DI PARMA E PIACENZA S.P.A.","526724","standard","MasterCard","mixed","08","2","2","com","52","false"
"3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","2","2","com","40","false"
"3","undefined","416365","classic","VISA card","mixed","08","4","2","com","33","false"
"3","INTESA SANPAOLO S.P.A.","543409","standard","MasterCard","mixed","08","0","2","com","47","false"
"3","CARTASI S.P.A.","529204","standard","MasterCard","mixed","08","2","2","com","49","false"
"3","undefined","516499","standard","MasterCard","mixed","08","0","2","com","48","false"
"3","UNICREDIT S.P.A.","525610","standard","MasterCard","lowercase","08","0","2","it","47","false"
"3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","08","0","2","it","35","false"
"3","UNICREDIT S.P.A.","525610","standard","MasterCard","mixed","08","0","2","it","29","false"
"3","CARTASI S.P.A.","525502","standard","MasterCard","mixed","08","2","2","com","49","false"
"3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","08","0","2","com","39","false"
"3","CARREFOUR SERVIZI FINANZIARI S.P.A.","546861","standard","MasterCard","mixed","08","2","2","com","47","false"
"3","PBS INTERNATIONAL A/S","457172","classic","VISA card","mixed","08","0","2","com","undefined","false"
"3","COMPASS S.P.A.","526211","standard","MasterCard","mixed","08","0","2","it","36","false"
"3","CASSA CENTRALE BANCA - CREDITO COOPERATIVO DEL NORD E","512669","standard","MasterCard","mixed","08","0","2","it","33","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","1","2","com","28","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","2","2","com","91","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","08","0","2","it","38","false"
"0","BANCA SELLA S.P.A.","533875","standard","MasterCard","mixed","08","0","2","it","29","false"
"0","BANCA SELLA S.P.A.","533875","standard","MasterCard","mixed","08","0","2","it","40","false"
"0","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","09","2","2","com","38","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","it","39","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","4","2","com","33","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","0","2","it","49","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","4","2","com","92","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","08","4","2","it","39","false"
"3","MASTERCARD FRANCE S.A.S.","513277","standard","MasterCard","lowercase","09","2","2","fr","54","false"
"0","UNIONE DI BANCHE ITALIANE S.C.P.A","531170","standard","MasterCard","mixed","09","0","2","com","33","false"
"0","BANCA DI SASSARI S.P.A.","526736","standard","MasterCard","mixed","09","3","2","com","47","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","2","it","38","false"
"0","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","09","0","2","it","38","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","2","com","33","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","2","com","93","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","2","com","54","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","02","0","2","com","48","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","1","2","com","71","false"
"0","UNICREDIT S.P.A.","526430","standard","MasterCard","mixed","09","0","2","com","40","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","2","it","36","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","2","2","it","33","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","2","com","20","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","2","it","40","true"
"0","undefined","472675","classic","VISA card","lowercase","09","0","2","com","49","false"
"0","AGOS DUCATO S.P.A.","510224","standard","MasterCard","mixed","09","0","2","it","28","false"
"0","BANCO POPOLARE SOCIETA COOPERATIVA","540058","standard","MasterCard","mixed","09","0","2","com","88","false"
"0","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","403027","classic","VISA card","mixed","09","0","2","com","47","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","2","it","89","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","6","2","com","89","false"
"0","undefined","535476","mastercard-debit","MasterCard","mixed","09","0","2","com","31","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","2","2","com","20","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","0","2","com","28","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","2","2","com","33","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","2","it","38","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","2","com","49","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","4","2","it","57","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","2","2","com","33","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","2","2","com","29","false"
"0","CARTASI S.P.A.","525500","standard","MasterCard","mixed","09","0","2","it","93","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","403035","classic","VISA card","mixed","09","0","2","com","29","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","2","it","40","false"
"0","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","2","com","39","false"
"0","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","2","it","46","false"
"1","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","4","2","com","39","false"
"1","undefined","535476","mastercard-debit","MasterCard","mixed","09","2","2","com","53","false"
"-3","BNP PARIBAS","497401","classic","VISA card","lowercase","09","2","2","com","68","false"
"3","undefined","472675","classic","VISA card","mixed","09","2","2","it","50","false"
"3","LA BANQUE POSTALE","497041","classic","VISA card","mixed","09","0","2","com","63","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","2","com","40","false"
"3","SOCIETE GENERALE, S.A.","456140","classic","VISA card","mixed","09","4","2","com","76","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","mixed","09","0","2","com","62","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","lowercase","09","0","2","com","64","false"
"3","SOCIETE GENERALE","497301","classic","VISA card","mixed","09","0","2","com","62","false"
"3","CREDIT MUTUEL ARKEA","529097","standard","MasterCard","lowercase","09","4","2","com","69","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","3","2","fr","78","false"
"3","MASTERCARD FRANCE S.A.S.","513780","standard","MasterCard","lowercase","09","2","2","com","66","false"
"3","CREDIT DU NORD","469806","classic","VISA card","lowercase","09","0","2","fr","67","false"
"3","CARREFOUR BANQUE","529434","standard","MasterCard","mixed","09","2","2","net","68","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","09","0","2","fr","49","false"
"3","CARREFOUR BANQUE","529434","standard","MasterCard","lowercase","09","2","2","com","76","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","09","0","2","fr","66","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","mixed","09","0","2","fr","66","false"
"3","EUROPAY FRANCE SAS","513414","standard","MasterCard","lowercase","09","0","2","fr","66","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","0","2","com","69","true"
"3","EUROPAY FRANCE SAS","513381","standard","MasterCard","mixed","09","0","2","fr","66","false"
"3","EUROPAY FRANCE SAS","513163","standard","MasterCard","mixed","09","0","2","com","62","false"
"3","SOCIETE GENERALE","497355","classic","VISA card","lowercase","09","3","2","fr","78","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","09","2","2","com","33","false"
"3","MASTERCARD FRANCE S.A.S.","513277","standard","MasterCard","lowercase","09","2","2","com","65","false"
"3","CREDIT AGRICOLE, S.A.","453307","classic","VISA card","mixed","09","0","2","fr","64","false"
"3","BNP PARIBAS","497401","classic","VISA card","lowercase","09","0","2","com","67","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","09","0","2","fr","68","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","09","5","2","com","64","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497827","classic","VISA card","mixed","09","0","2","com","66","false"
"3","BNP PARIBAS","497402","classic","VISA card","lowercase","09","0","2","fr","66","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","mixed","09","0","2","com","46","false"
"3","undefined","439515","classic","VISA card","lowercase","09","3","2","com","66","false"
"3","MASTERCARD FRANCE S.A.S.","513775","standard","MasterCard","lowercase","09","2","2","com","68","false"
"3","MASTERCARD FRANCE S.A.S.","513780","standard","MasterCard","mixed","09","0","2","com","67","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","3","2","com","76","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","539960","standard","MasterCard","mixed","09","0","2","fr","60","false"
"3","MASTERCARD FRANCE S.A.S.","513277","standard","MasterCard","mixed","09","4","2","com","64","false"
"3","SOCIETE GENERALE","497301","classic","VISA card","uppercase","09","0","2","com","67","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","0","2","fr","63","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","mixed","09","1","2","fr","63","false"
"3","EUROPAY FRANCE SAS","513165","standard","MasterCard","mixed","09","0","2","fr","68","false"
"3","BNP PARIBAS","497414","classic","VISA card","mixed","09","2","2","fr","62","false"
"3","EUROPAY FRANCE SAS","513310","standard","MasterCard","mixed","09","0","2","fr","60","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","lowercase","09","2","2","com","61","true"
"3","MASTERCARD FRANCE S.A.S.","513777","standard","MasterCard","lowercase","09","1","2","fr","68","false"
"3","SOCIETE GENERALE","497355","classic","VISA card","lowercase","09","2","2","com","67","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497856","classic","VISA card","lowercase","09","4","2","fr","63","false"
"3","SOCIETE GENERALE, S.A.","497932","classic","VISA card","lowercase","09","4","2","com","76","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","09","3","2","com","68","false"
"3","SOCIETE GENERALE","497355","classic","VISA card","lowercase","09","0","2","com","76","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","0","2","fr","67","false"
"3","NATIXIS","497427","classic","VISA card","mixed","09","0","2","fr","67","false"
"3","CREDIT DU NORD","497678","classic","VISA card","mixed","09","2","2","fr","77","false"
"3","SOCIETE GENERALE","497301","classic","VISA card","lowercase","09","0","2","fr","66","false"
"3","CAISSE CENTRALE DE CREDIT MUTUEL","497783","classic","VISA card","lowercase","09","0","2","com","61","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","mixed","09","0","2","com","76","false"
"3","CREDIT DU NORD","497641","classic","VISA card","lowercase","09","4","2","com","67","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","lowercase","09","2","2","fr","69","true"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","2","com","80","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","09","0","2","com","66","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","09","3","2","com","76","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","09","2","2","com","66","true"
"3","SOCIETE GENERALE, S.A.","497650","classic","VISA card","mixed","09","0","2","fr","76","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","mixed","09","0","2","fr","67","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","09","2","2","com","60","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","0","2","fr","67","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","2","2","com","67","false"
"3","MASTERCARD FRANCE S.A.S.","513775","standard","MasterCard","lowercase","09","0","2","com","38","false"
"3","CREDIT AGRICOLE, S.A.","453307","classic","VISA card","lowercase","09","0","2","fr","62","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","mixed","09","0","2","com","61","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","mixed","09","2","2","fr","65","true"
"3","NATIXIS","497598","classic","VISA card","lowercase","09","4","2","com","38","false"
"3","MASTERCARD FRANCE S.A.S.","513604","standard","MasterCard","lowercase","09","2","2","com","66","false"
"3","undefined","553979","standard","MasterCard","mixed","09","3","2","com","66","false"
"3","undefined","523718","standard","MasterCard","mixed","09","0","2","com","76","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","lowercase","09","0","2","fr","66","false"
"3","HSBC FRANCE","497146","classic","VISA card","lowercase","09","0","2","fr","68","true"
"3","BNP PARIBAS","497401","classic","VISA card","lowercase","09","0","2","com","66","false"
"3","CREDIT INDUSTRIEL ET COMMERCIAL","497608","classic","VISA card","lowercase","09","0","2","fr","64","false"
"3","MASTERCARD FRANCE S.A.S.","513277","standard","MasterCard","mixed","09","0","2","fr","62","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513283","standard","MasterCard","lowercase","09","0","2","fr","61","false"
"3","NATIXIS","497546","classic","VISA card","mixed","09","0","2","fr","66","true"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497886","classic","VISA card","lowercase","09","0","2","com","76","false"
"3","undefined","537106","standard","MasterCard","mixed","09","0","2","net","65","false"
"3","MASTERCARD FRANCE S.A.S.","513775","standard","MasterCard","lowercase","09","0","2","fr","75","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","lowercase","09","0","2","fr","68","false"
"3","BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)","513379","standard","MasterCard","mixed","09","0","2","fr","65","false"
"3","SOCIETE GENERALE","497355","classic","VISA card","lowercase","09","0","2","com","68","false"
"3","CREDIT AGRICOLE, S.A.","453304","classic","VISA card","lowercase","09","2","2","fr","68","false"
"3","CREDIT AGRICOLE, S.A.","453307","classic","VISA card","lowercase","09","4","2","com","66","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","mixed","09","2","2","com","64","false"
"3","BNP PARIBAS","497410","classic","VISA card","lowercase","09","3","2","com","76","false"
"3","SOCIETE GENERALE","497355","classic","VISA card","mixed","09","0","2","fr","68","false"
"3","CREDIT AGRICOLE","513162","standard","MasterCard","mixed","09","0","2","fr","24","false"
"3","undefined","416377","classic","VISA card","mixed","09","2","2","com","27","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497874","classic","VISA card","mixed","09","1","2","fr","67","false"
"3","MASTERCARD FRANCE S.A.S.","513778","standard","MasterCard","lowercase","09","1","2","com","64","false"
"3","LA BANQUE POSTALE","497040","classic","VISA card","mixed","09","2","2","com","66","false"
"3","CARREFOUR BANQUE","529434","standard","MasterCard","uppercase","09","0","2","fr","60","false"
"3","LA POSTE","497049","classic","VISA card","mixed","09","2","2","com","65","false"
"3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","mixed","09","3","2","fr","68","false"
"3","MASTERCARD FRANCE S.A.S.","513277","standard","MasterCard","lowercase","09","0","2","fr","64","true"
"3","EUROPAY FRANCE SAS","513163","standard","MasterCard","lowercase","09","0","2","fr","62","false"
"3","undefined","554965","standard","MasterCard","mixed","09","0","2","fr","68","false"
"3","CAIXABANK, S.A.","476664","classic","VISA card","mixed","10","2","2","com","62","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497827","classic","VISA card","lowercase","09","0","2","fr","69","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","09","2","2","com","51","false"
"3","MASTERCARD FRANCE S.A.S.","513780","standard","MasterCard","mixed","09","0","2","fr","68","true"
"-3","CREDIT INDUSTRIEL ET COMMERCIAL","497657","classic","VISA card","lowercase","09","2","2","fr","67","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","2","it","89","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","10","10","2","com","64","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","10","1","2","com","27","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","4","2","com","50","false"
"-3","MASTERCARD FRANCE S.A.S.","513770","standard","MasterCard","mixed","10","0","2","com","66","false"
"-3","MASTERCARD FRANCE S.A.S.","513024","standard","MasterCard","lowercase","10","0","2","fr","56","false"
"-3","EUROPAY FRANCE SAS","513380","standard","MasterCard","lowercase","11","5","2","com","64","false"
"-3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497831","classic","VISA card","mixed","11","4","2","com","77","false"
"-3","undefined","535611","mastercard-debit","MasterCard","mixed","11","4","2","fr","68","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","11","0","2","com","20","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","11","4","2","com","27","false"
"-3","FINDOMESTIC BANCA S.P.A.","409928","classic","VISA card","mixed","11","0","2","com","33","false"
"-3","BANCO POPOLARE SOCIETA COOPERATIVA","540058","standard","MasterCard","mixed","11","2","2","com","45","false"
